Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,PPI,SSD,HDD,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Dell,Notebook,15.6,16,Windows 10,2.32,10.873274826663733,Intel,AMD,0,0,1920,141.21199808219862,0,2048,0,Intel,i7,2.7,amd,1
MSI,Gaming,15.6,16,Windows 10,1.8,11.540327768882529,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.6,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.29,11.260394811673141,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,64,Windows 10,3.58,12.263345775012255,Intel,Nvidia,0,1,1920,127.33567457123112,1024,0,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,10.6577056741208,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i7,2.5,intel,0
Dell,Gaming,15.6,16,Windows 10,3.21,11.167757207320276,Intel,Nvidia,0,0,3840,282.42399616439724,256,1024,0,Intel,i7,2.6,nvidia,1
Apple,Ultrabook,12.0,8,Mac OS X,0.92,11.14569500709198,Intel,Intel,0,1,2304,226.4155471693585,0,0,0,Intel,other,1.1,intel,0
Dell,Notebook,15.6,4,Windows 10,2.06,10.15350258585783,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.31,11.064819834822508,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
HP,Ultrabook,12.5,8,Windows 7,1.26,11.064819834822508,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,8,Windows 10,1.49,10.969511220360992,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i7,2.7,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,11.421859484994322,Intel,Intel,1,1,1920,176.23257360658386,256,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,17.3,8,Windows 10,3.0,10.466313041010059,Intel,AMD,0,0,1600,106.11306214269258,0,0,0,Intel,i5,2.3,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.3,10.86006688870326,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i5,2.3,nvidia,1
MSI,Gaming,17.3,16,Windows 10,3.78,11.799214467550595,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,10.267164922165646,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 7,2.31,10.821460868072135,Intel,Intel,0,0,1920,141.21199808219862,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,11.219087416653776,Intel,Intel,1,1,2560,234.9767648087785,512,0,0,Intel,other,1.2,intel,0
Lenovo,Gaming,17.3,32,Windows 10,4.6,12.058895427831597,Intel,Nvidia,0,1,1920,127.33567457123112,512,0,1,Intel,i7,2.7,nvidia,1
HP,Ultrabook,13.3,16,Windows 10,1.3,11.600677334394318,Intel,Intel,0,1,3840,331.2642361026012,512,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,8,Windows 10,2.18,10.595659257474393,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 7,1.54,10.913854015323274,Intel,Intel,0,0,1920,157.3505121487356,0,500,0,Intel,i5,2.3,intel,0
HP,Workstation,15.6,8,Windows 7,1.9,11.285455066338496,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.5,amd,1
Lenovo,Notebook,14.0,8,Windows 7,1.7,11.064819834822508,Intel,Intel,0,0,1920,157.3505121487356,180,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,4,Chrome OS,1.29,10.397213811896178,Intel,Intel,0,0,3200,276.053530085501,0,0,0,Intel,other,1.5,intel,0
Acer,Notebook,15.6,4,Windows 10,2.4,9.934034216196434,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,2.2,amd,1
Dell,Notebook,15.6,4,Linux,2.2,9.950664377878837,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,other,1.6,intel,0
HP,Notebook,15.6,4,No OS,1.86,9.82202514423106,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.5,intel,0
Asus,Gaming,17.3,8,Windows 10,2.7,11.352706476813816,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,13.3,4,Windows 10,1.4,10.682874078812905,Intel,AMD,0,1,1920,165.6321180513006,256,0,0,Intel,i5,1.6,amd,1
HP,Netbook,12.5,4,Windows 7,2.4,11.352706476813816,Intel,Intel,0,0,1366,125.36742798669836,128,0,0,Intel,i5,2.3,intel,0
Acer,Notebook,15.6,8,Windows 10,2.4,10.65894546204638,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,10.435181823432492,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,amd,1
MSI,Gaming,17.3,8,Windows 10,2.6,11.352706476813816,Intel,Nvidia,0,0,1920,127.33567457123112,256,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,4,Windows 10,1.96,10.190206661487347,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.6,intel,0
Asus,Gaming,17.3,16,Windows 10,4.3,11.715798714845754,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
Dell,Ultrabook,12.5,4,Windows 7,1.5,11.010097640044096,Intel,Intel,0,0,1366,125.36742798669836,0,500,0,Intel,i3,2.3,intel,0
Dell,Ultrabook,12.5,4,Windows 7,1.5,11.037743034452472,Intel,Intel,0,0,1366,125.36742798669836,128,0,0,Intel,i3,2.3,intel,0
HP,Workstation,17.3,8,Windows 7,3.0,11.947688629354552,Intel,AMD,0,1,1920,127.33567457123112,0,1024,0,Intel,i7,2.6,amd,1
Lenovo,Gaming,15.6,16,Windows 10,2.4,11.064819834822508,Intel,Nvidia,0,0,1920,141.21199808219862,512,0,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,12.5,8,Windows 7,1.5,11.229115459714633,Intel,Intel,0,0,1366,125.36742798669836,256,0,0,Intel,i5,2.3,intel,0
MSI,Gaming,17.3,8,Windows 10,2.9,11.29622614492296,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,10.740621650723886,Intel,Intel,1,1,1920,141.21199808219862,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,9.962060188115156,AMD,AMD,0,0,1920,141.21199808219862,0,1024,0,AMD,other,2.5,amd,1
Asus,Gaming,15.6,16,Windows 10,2.59,11.175253388829377,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,13.3,8,Windows 10,1.16,11.413367194793471,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,other,1.1,intel,0
Dell,Notebook,15.6,4,Windows 7,2.24,10.620871436897776,Intel,AMD,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,10.037061694246896,Intel,Intel,0,0,1366,100.45466986113652,128,0,0,Intel,i3,2.0,intel,0
HP,Ultrabook,13.3,8,Windows 10,1.16,11.560851636958265,Intel,Intel,0,0,1920,165.6321180513006,512,0,0,Intel,i7,2.5,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.23,11.204688514352517,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i7,2.4,intel,0
Lenovo,Gaming,17.3,16,Windows 10,4.6,11.894920405530856,Intel,Nvidia,0,1,1920,127.33567457123112,256,0,1,Intel,i7,2.7,nvidia,1
Razer,Ultrabook,12.5,8,Windows 10,1.25,10.911922001713998,Intel,Intel,1,0,3840,352.4651472131677,256,0,0,Intel,i7,2.5,intel,0
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,11.683530989644284,Intel,Intel,0,0,1920,165.6321180513006,512,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,8,Windows 10,3.52,11.155256701642276,Intel,Nvidia,0,0,1920,127.33567457123112,128,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,13.3,8,Windows 10,1.16,11.408055939867921,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,8,Windows 7,1.43,11.29742314494604,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Linux,2.09,10.236382197200111,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,10.0509502029849,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.4,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,11.395552195348275,Intel,Intel,1,1,1920,157.3505121487356,256,0,0,Intel,i7,2.5,intel,0
HP,Ultrabook,12.5,8,Windows 7,1.26,11.52254504806308,Intel,Intel,0,0,1366,125.36742798669836,256,0,0,Intel,i5,2.4,intel,0
Lenovo,Gaming,15.6,8,No OS,2.4,10.87227433519628,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i5,2.5,nvidia,1
HP,Gaming,17.3,8,Windows 10,3.35,11.004665214485216,Intel,Nvidia,0,1,1920,127.33567457123112,128,1024,0,Intel,i5,2.3,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,10.419722121547444,Intel,Intel,0,0,1366,100.45466986113652,0,2048,0,Intel,i7,2.7,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,11.601350600798382,Intel,Nvidia,1,1,1920,157.3505121487356,512,0,0,Intel,i7,2.6,nvidia,1
HP,Ultrabook,15.6,8,Windows 10,1.84,10.598322308339624,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.23,10.398838458081958,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Lenovo,Notebook,15.6,16,Windows 10,2.5,10.977734058532482,Intel,AMD,0,0,1920,141.21199808219862,0,0,1,Intel,i7,2.5,amd,1
HP,Workstation,17.3,8,Windows 7,3.0,12.25688472615295,Intel,Nvidia,0,1,1920,127.33567457123112,256,0,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.5,10.639993986052072,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,amd,1
MSI,Gaming,17.3,16,Windows 10,3.78,11.75837611262137,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.7,nvidia,1
HP,Ultrabook,15.6,8,Windows 7,1.88,11.65884442784677,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,11.775322036608145,Intel,Intel,1,1,2560,209.8006828649808,512,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.4,11.016814119947735,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,11.371294156418369,Intel,Intel,1,0,1920,165.6321180513006,256,0,0,Intel,i5,2.4,intel,0
HP,Workstation,15.6,8,Windows 7,2.59,11.684877779846692,Intel,Nvidia,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.6,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,11.470557693018055,Intel,Intel,1,0,2560,220.84282406840083,256,0,0,Intel,i7,2.6,intel,0
HP,Workstation,15.6,8,Windows 7,2.0,11.524653620496773,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.6,nvidia,1
HP,Ultrabook,12.5,8,Windows 7,1.26,11.714906632298005,Intel,Intel,0,0,1920,176.23257360658386,256,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.18,10.893186205871402,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,8,Windows 7,1.88,11.340119926907802,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,11.733047817054649,Intel,Intel,1,1,2560,209.8006828649808,256,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,1.9,9.801616497179607,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,intel,0
HP,Notebook,15.6,4,Windows 10,1.86,9.669356357545784,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,1.8,amd,1
Lenovo,Notebook,15.6,8,No OS,2.32,10.370853957360486,Intel,AMD,0,0,1920,141.21199808219862,0,1024,0,Intel,i5,2.3,amd,1
Dell,Gaming,15.6,8,Windows 10,2.62,11.064819834822508,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.04,11.694557037112846,Intel,Nvidia,1,1,3840,282.42399616439724,256,0,0,Intel,i5,2.3,nvidia,1
HP,Notebook,15.6,4,Windows 10,1.91,10.147071143642277,AMD,AMD,0,0,1920,141.21199808219862,256,0,0,AMD,other,2.5,amd,1
MSI,Gaming,17.3,16,Windows 10,2.7,11.283982429108427,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,11.715798714845754,Intel,Intel,0,0,1920,157.3505121487356,512,0,0,Intel,i7,2.6,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.5,10.645704553396179,Intel,AMD,0,0,1920,141.21199808219862,0,0,1,Intel,i5,2.3,amd,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,11.596765384868766,Intel,Intel,1,0,2560,220.84282406840083,512,0,0,Intel,i7,2.6,intel,0
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,11.288127045116099,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,14.0,16,Windows 10,1.7,11.453741330154045,Intel,Nvidia,0,0,1920,157.3505121487356,256,1024,0,Intel,i7,2.6,nvidia,1
HP,Gaming,15.6,8,Windows 10,2.62,10.776864937870439,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,2.2,10.104652126020449,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.0,intel,0
HP,Notebook,15.6,4,No OS,2.1,10.143095900114544,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
Dell,Gaming,15.6,8,Windows 10,2.62,11.287459719448945,Intel,Nvidia,0,0,3840,282.42399616439724,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,1.95,11.212633554977055,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,10.124069425552399,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.5,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,10.707794102852903,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,8,Windows 10,1.96,10.496209795189023,Intel,Intel,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,16,Windows 10,2.1,11.030890063374128,Intel,Intel,0,0,1920,141.21199808219862,512,0,0,Intel,i7,1.8,intel,0
Asus,Notebook,15.6,4,Windows 10,2.2,9.88640853285114,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,15.6,4,No OS,2.1,9.962060188115156,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
Lenovo,Notebook,15.6,8,No OS,2.2,10.539443024584216,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.7,nvidia,1
Asus,Notebook,14.0,4,Windows 10,2.0,10.620676402161354,Intel,Intel,0,0,1920,157.3505121487356,256,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,15.6,4,Windows 7,2.32,10.690967162330788,Intel,Intel,0,0,1920,141.21199808219862,0,0,1,Intel,i7,2.5,intel,0
Lenovo,Gaming,15.6,16,Windows 10,3.31,11.149533728083794,Intel,Nvidia,0,1,1920,141.21199808219862,512,0,0,Intel,i7,2.6,nvidia,1
MSI,Gaming,15.6,16,Windows 10,1.91,11.650359078019564,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,4,Windows 10,2.07,10.452562263733816,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.3,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.36,11.376193068881934,Intel,Intel,1,1,2560,209.8006828649808,256,0,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,15.6,6,Windows 10,1.54,10.698213406595185,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Linux,1.98,10.772416887866106,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i7,2.7,nvidia,1
Acer,Notebook,15.6,4,Windows 10,2.1,9.783759877293237,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,celeron,2.5,intel,0
HP,Notebook,15.6,6,Windows 10,2.18,10.65894546204638,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i7,2.6,nvidia,1
Asus,Gaming,15.6,8,Windows 10,2.591,10.787926767906868,Intel,Nvidia,0,1,1920,141.21199808219862,256,1024,0,Intel,i7,2.6,nvidia,1
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.09,11.04799884586991,Intel,Intel,1,0,1920,141.21199808219862,512,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.23,10.513728011380234,Intel,Nvidia,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,nvidia,1
Dell,Ultrabook,13.3,8,Linux,1.23,10.977734058532482,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i5,2.4,intel,0
Acer,Gaming,17.3,16,Windows 10,4.2,11.838450282382281,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Gaming,15.6,8,Windows 10,2.4,10.683668026512203,Intel,Nvidia,0,1,1920,141.21199808219862,0,1024,0,Intel,i5,2.5,nvidia,1
Samsung,2 in 1 Convertible,12.3,4,Chrome OS,1.15,10.466313041010059,Samsung,ARM,1,1,2400,234.50740003017813,0,0,0,Samsung,other,2.0,other,0
HP,Notebook,15.6,4,Windows 10,1.86,10.159748614913156,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.5,intel,0
Apple,Ultrabook,12.0,8,Mac OS X,0.92,11.034335316856836,Intel,Intel,0,1,2304,226.4155471693585,0,0,0,Intel,other,1.1,intel,0
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.6,11.064819834822508,Intel,Intel,1,1,1920,165.6321180513006,256,0,0,Intel,i5,2.5,intel,0
HP,Notebook,15.6,12,Windows 10,2.21,11.166251204223753,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,No OS,1.9,9.883694965189548,Intel,AMD,0,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.5,amd,1
Asus,Gaming,17.3,16,Windows 10,4.3,11.648792876975632,Intel,Nvidia,0,1,1920,127.33567457123112,512,1024,0,Intel,i7,2.6,nvidia,1
MSI,Gaming,17.3,16,Windows 10,2.43,11.600628529355635,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.3,10.188204734039374,Intel,AMD,0,0,1366,100.45466986113652,128,0,0,Intel,i3,2.0,amd,1
Lenovo,Notebook,15.6,8,No OS,2.2,10.419722121547444,Intel,Nvidia,0,0,1366,100.45466986113652,0,500,0,Intel,i7,2.5,nvidia,1
Dell,2 in 1 Convertible,15.6,16,Windows 10,2.0,11.13408962950052,Intel,Intel,1,0,1920,141.21199808219862,512,0,0,Intel,i7,1.8,intel,0
Dell,Ultrabook,13.3,16,Windows 10,1.2,11.869140102984442,Intel,Intel,1,0,3200,276.053530085501,512,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,15.6,8,Windows 10,2.2,11.039481042980592,Intel,Nvidia,0,0,1920,141.21199808219862,0,1024,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,10.765679373749014,Intel,AMD,0,0,1920,141.21199808219862,256,0,0,Intel,i5,2.5,amd,1
HP,Notebook,15.6,8,Windows 10,1.91,10.336895919115271,Intel,Intel,0,0,1366,100.45466986113652,256,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,9.676067369454655,AMD,AMD,0,0,1366,100.45466986113652,0,500,0,AMD,other,2.2,amd,1
Acer,Notebook,17.3,8,Windows 10,3.3,10.419722121547444,Intel,Nvidia,0,0,1600,106.11306214269258,0,1024,0,Intel,i3,2.0,nvidia,1
Asus,Gaming,15.6,16,Windows 10,2.2,11.779003747004984,Intel,Nvidia,0,0,1920,141.21199808219862,256,1024,0,Intel,i7,2.8,nvidia,1
Apple,Ultrabook,12.0,8,Mac OS X,0.92,11.12940950226841,Intel,Intel,0,1,2304,226.4155471693585,0,0,0,Intel,other,1.2,intel,0
Asus,Notebook,15.6,16,Windows 10,2.2,11.442371232335963,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
MSI,Gaming,17.3,16,Windows 10,2.43,11.550637224841307,Intel,Nvidia,0,1,1920,127.33567457123112,256,1024,0,Intel,i7,2.6,nvidia,1
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.191,10.882334592260529,Intel,Intel,1,1,1920,141.21199808219862,256,0,0,Intel,i5,2.5,intel,0
Asus,Gaming,17.3,16,Windows 10,2.9,11.550642355641386,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Acer,Notebook,17.3,4,Windows 10,3.3,10.36918316559119,Intel,Nvidia,0,0,1600,106.11306214269258,0,1024,0,Intel,i3,2.5,nvidia,1
Lenovo,Notebook,17.3,8,No OS,2.8,10.265311417998271,Intel,Intel,0,0,1600,106.11306214269258,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,8,Windows 10,2.6,11.123921525344702,Intel,Nvidia,0,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
Acer,2 in 1 Convertible,14.0,8,Windows 10,1.2,11.022224638820209,Intel,Intel,1,1,1920,157.3505121487356,256,0,0,Intel,i7,1.3,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.3,11.307942507277987,Intel,Intel,0,1,1920,141.21199808219862,256,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,11.272739269300473,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,6,Windows 10,2.1,10.246584937175161,AMD,AMD,0,0,1920,141.21199808219862,0,1024,0,AMD,other,2.7,amd,1
Dell,Ultrabook,12.5,8,Windows 7,1.26,11.421789450802324,Intel,Intel,1,0,1920,176.23257360658386,256,0,0,Intel,i5,2.4,intel,0
Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,10.20804591591181,Intel,Intel,1,0,1920,146.86047800548656,0,500,0,Intel,i3,2.4,intel,0
Asus,Notebook,15.6,4,Windows 10,2.65,9.708963041637261,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,other,1.6,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.29,11.273342016041454,Intel,Intel,1,0,3200,276.053530085501,256,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,4,Linux,2.18,10.232996343404029,Intel,Intel,0,0,1366,100.45466986113652,0,1024,0,Intel,i5,2.5,intel,0
Lenovo,Gaming,15.6,16,Windows 10,2.6,10.911922001713998,Intel,Nvidia,1,1,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
MSI,Gaming,15.6,8,Windows 10,2.2,11.022224638820209,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.8,nvidia,1
Lenovo,Netbook,12.5,16,Windows 10,1.3,11.38410296807344,Intel,Intel,1,1,1920,176.23257360658386,512,0,0,Intel,i7,2.5,intel,0
Razer,Gaming,14.0,16,Windows 10,1.95,12.13579888262338,Intel,Nvidia,0,0,1920,157.3505121487356,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.3,10.126225133455508,Intel,Intel,1,0,1366,100.45466986113652,0,1024,0,Intel,i3,2.4,intel,0
MSI,Gaming,17.3,16,Windows 10,2.7,11.352080897651312,Intel,Nvidia,0,0,1920,127.33567457123112,256,1024,0,Intel,i7,2.8,nvidia,1
Apple,Ultrabook,11.6,4,Mac OS X,1.08,10.841471672111513,Intel,Intel,0,0,1366,135.0942111925629,0,0,0,Intel,i5,1.6,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,10.14521102315936,Intel,Intel,0,0,1920,141.21199808219862,0,1024,0,Intel,i3,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.54,11.670959137926745,Intel,Intel,0,0,2560,209.8006828649808,256,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,4,Windows 7,2.24,10.578174384540583,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i5,2.3,intel,0
MSI,Gaming,15.6,8,Windows 10,2.3,11.039481042980592,Intel,Nvidia,0,0,1920,141.21199808219862,128,1024,0,Intel,i7,2.6,nvidia,1
Lenovo,Notebook,13.3,16,Windows 10,1.4,11.288127045116099,Intel,Intel,0,1,1920,165.6321180513006,512,0,0,Intel,i7,2.7,intel,0
Lenovo,Notebook,15.6,6,Windows 10,2.2,10.368463865979837,AMD,AMD,0,0,1920,141.21199808219862,256,0,0,AMD,other,3.6,amd,1
Asus,Ultrabook,13.3,8,Windows 10,1.45,11.130191046138895,Intel,Intel,0,0,1920,165.6321180513006,256,0,0,Intel,i7,2.5,intel,0
Acer,Notebook,15.6,4,Linux,2.4,9.86670447393617,Intel,Intel,0,0,1366,100.45466986113652,0,500,0,Intel,i3,2.0,intel,0
