Company,TypeName,Inches,Ram,OpSys,Weight,Price,Cpu_brand_temp,Gpu_brand_temp,Touchscreen,IPS,X_res,Y_res,PPI,SSD,HDD,Flash,Hybrid,Cpu_brand,Cpu_tier,Cpu_speed,Gpu_brand,Dedicated_gpu
Dell,Notebook,15.6,4,Windows 10,2.18,29144.16,Intel,Intel,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,i3,2.4,intel,0
HP,Notebook,14.0,4,Windows 10,1.64,41505.12,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.5,intel,0
Toshiba,Notebook,13.3,4,Windows 10,1.2,63669.6,Intel,Intel,0,0,1920,1080,165.6321180513006,128,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,4,Windows 10,1.48,58607.46719999999,Intel,Intel,0,0,1366,768,111.93520355955211,256,0,0,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,64202.4,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 7,1.43,77202.72,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.6,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,55904.5728,Intel,Nvidia,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,nvidia,1
HP,Notebook,14.0,4,Windows 10,1.64,36443.52,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i3,2.4,intel,0
Dell,Gaming,15.6,8,Windows 10,2.65,50562.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,0,0,1,Intel,i5,2.5,nvidia,1
HP,Ultrabook,12.5,4,Windows 10,1.26,81997.92,Intel,Intel,0,0,1920,1080,176.23257360658386,0,500,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.48,84715.2,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
HP,Ultrabook,14.0,8,Windows 10,1.54,100550.5488,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.5,intel,0
HP,Notebook,13.3,4,Windows 10,1.49,42624.0,Intel,Intel,0,0,1366,768,117.82653006268643,0,500,0,0,Intel,i3,2.4,intel,0
Toshiba,Notebook,13.3,8,Windows 10,1.5,64468.8,Intel,Intel,0,0,1366,768,117.82653006268643,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,41025.0672,Intel,Intel,0,0,1366,768,100.45466986113651,256,0,0,0,Intel,i3,2.4,intel,0
Lenovo,Notebook,17.3,16,Windows 7,2.4,158135.04,Intel,Nvidia,0,1,3840,2160,254.67134914246222,512,0,0,0,Intel,i7,2.7,nvidia,1
Toshiba,Notebook,14.0,8,Windows 10,1.47,79387.2,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,8,Windows 10,1.43,118761.12,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.5,intel,0
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,42410.3472,Intel,Intel,1,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.3,intel,0
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,84715.2,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,8,Windows 10,1.11,61218.72,Intel,Intel,0,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,63159.7104,Intel,Nvidia,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.7,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.09,55754.3232,Intel,Intel,0,0,1920,1080,141.21199808219862,0,500,0,0,Intel,i5,2.4,intel,0
HP,Ultrabook,12.5,4,Windows 10,1.26,83063.52,Intel,Intel,0,0,1366,768,125.36742798669837,256,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,2.31,63349.92,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 10,1.95,56476.8,Intel,Intel,0,0,1366,768,111.93520355955211,0,500,0,0,Intel,i5,2.5,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.29,86526.72,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,17.3,8,Windows 10,2.63,57542.4,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,0,0,0,Intel,i5,2.5,nvidia,1
HP,Notebook,14.0,4,Windows 10,1.64,51841.44,Intel,Intel,0,0,1366,768,111.93520355955211,256,0,0,0,Intel,i5,2.5,intel,0
Acer,Notebook,15.6,6,Windows 10,2.1,21791.52,AMD,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,AMD,other,2.5,amd,1
MSI,Gaming,17.3,8,Windows 10,2.7,63499.10399999999,Intel,Nvidia,0,0,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.8,nvidia,1
HP,Notebook,14.0,8,Windows 7,1.95,63669.6,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,65480.5872,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,intel,0
HP,Ultrabook,12.5,8,Windows 10,1.26,71874.72,Intel,Intel,0,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i7,2.5,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,39533.76,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,91908.0,Intel,Intel,0,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.6,intel,0
Dell,Notebook,15.6,8,Windows 7,2.09,56633.976,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,8,Windows 10,1.64,53839.9728,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.5,intel,0
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,45128.16,Intel,Intel,1,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,intel,0
Vero,Notebook,14.0,2,Windows 10,1.45,11231.424,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,32,0,Intel,atom,1.44,intel,0
Toshiba,Notebook,15.6,16,Windows 10,2.4,75924.0,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,2.3,55922.688,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,4,Windows 10,1.54,53280.0,Intel,Intel,0,0,1920,1080,157.3505121487356,0,500,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,8,Windows 10,1.84,112065.9552,Intel,Intel,0,0,1920,1080,141.21199808219862,256,500,0,0,Intel,i5,2.4,intel,0
HP,Notebook,14.0,8,Windows 7,1.43,78268.31999999999,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
MSI,Gaming,17.3,16,Windows 10,3.78,82351.6992,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.7,nvidia,1
Lenovo,Gaming,17.3,16,Windows 10,4.6,122010.66719999998,Intel,Nvidia,0,1,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.6,nvidia,1
Asus,Netbook,11.6,4,Chrome OS,1.2,15339.311999999998,Intel,Intel,0,0,1366,768,135.0942111925629,0,0,16,0,Intel,celeron,1.6,intel,0
Lenovo,Notebook,14.0,16,Windows 7,1.1,139593.6,Intel,Intel,0,1,2560,1440,209.8006828649808,256,0,0,0,Intel,i7,2.6,intel,0
HP,Notebook,15.6,8,Windows 10,1.91,52161.12,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,15.6,8,Windows 10,2.3,58288.32,Intel,Intel,1,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.7,intel,0
HP,Notebook,15.6,4,Windows 10,2.04,52161.12,Intel,Intel,0,0,1366,768,100.45466986113651,256,0,0,0,Intel,i5,2.5,intel,0
Dell,Ultrabook,13.3,16,Windows 10,1.2,120093.12,Intel,Intel,1,0,3200,1800,276.053530085501,1024,0,0,0,Intel,i7,2.7,intel,0
HP,Notebook,15.6,4,Windows 10,2.31,37570.392,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.3,intel,0
HP,Notebook,15.6,4,No OS,1.96,26586.72,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.5,intel,0
Acer,Notebook,15.6,8,Windows 10,2.4,23922.72,AMD,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,AMD,other,2.2,amd,1
Dell,2 in 1 Convertible,13.3,12,Windows 10,1.6,69210.72,Intel,Intel,1,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.7,intel,0
MSI,Gaming,15.6,16,Windows 10,2.94,96916.32,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,57009.6,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,16,No OS,4.0,53173.44,Intel,Nvidia,0,1,1920,1080,127.33567457123111,0,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,4,Windows 10,2.25,29783.52,Intel,Intel,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,intel,0
Dell,Notebook,15.6,16,Windows 10,2.32,52746.6672,Intel,AMD,0,0,1920,1080,141.21199808219862,0,2048,0,0,Intel,i7,2.7,amd,1
MSI,Gaming,15.6,16,Windows 10,1.8,102777.12,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Ultrabook,13.3,8,Windows 10,1.29,77682.23999999999,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,64,Windows 10,3.58,211788.0,Intel,Nvidia,0,1,1920,1080,127.33567457123111,1024,0,0,0,Intel,i7,2.7,nvidia,1
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.62,42517.9728,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.5,intel,0
Dell,Gaming,15.6,16,Windows 10,3.21,70809.12,Intel,Nvidia,0,0,3840,2160,282.42399616439724,256,1024,0,0,Intel,i7,2.6,nvidia,1
Apple,Ultrabook,12.0,8,Mac OS X,0.92,69264.0,Intel,Intel,0,1,2304,1440,226.41554716935852,0,0,256,0,Intel,other,1.1,intel,0
Dell,Notebook,15.6,4,Windows 10,2.06,25679.8944,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i3,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.31,63882.72,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
HP,Ultrabook,12.5,8,Windows 7,1.26,63882.72,Intel,Intel,0,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,8,Windows 10,1.49,58075.2,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.7,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,1.3,91294.7472,Intel,Intel,1,1,1920,1080,176.23257360658386,256,0,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,17.3,8,Windows 10,3.0,35111.52,Intel,AMD,0,0,1600,900,106.11306214269258,0,0,0,0,Intel,i5,2.3,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.3,52054.56,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.3,nvidia,1
MSI,Gaming,17.3,16,Windows 10,3.78,133146.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,28771.2,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 7,2.31,50083.2,Intel,Intel,0,0,1920,1080,141.21199808219862,0,500,0,0,Intel,i5,2.3,intel,0
Lenovo,Ultrabook,12.5,8,Windows 10,0.99,74538.72,Intel,Intel,1,1,2560,1440,234.9767648087785,512,0,0,0,Intel,other,1.2,intel,0
Lenovo,Gaming,17.3,32,Windows 10,4.6,172627.19999999998,Intel,Nvidia,0,1,1920,1080,127.33567457123111,512,0,0,1,Intel,i7,2.7,nvidia,1
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,34433.2656,Intel,Intel,1,1,1920,1200,224.17380907857276,0,0,64,0,Intel,atom,1.44,intel,0
HP,Ultrabook,13.3,16,Windows 10,1.3,109170.72,Intel,Intel,0,1,3840,2160,331.2642361026012,512,0,0,0,Intel,i7,2.7,intel,0
Dell,Notebook,15.6,8,Windows 10,2.18,39960.0,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,intel,0
HP,Notebook,14.0,4,Windows 7,1.54,54931.14719999999,Intel,Intel,0,0,1920,1080,157.3505121487356,0,500,0,0,Intel,i5,2.3,intel,0
HP,Workstation,15.6,8,Windows 7,1.9,79653.59999999999,Intel,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,amd,1
Lenovo,Notebook,14.0,8,Windows 7,1.7,63882.72,Intel,Intel,0,0,1920,1080,157.3505121487356,180,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,13.3,4,Chrome OS,1.29,32767.2,Intel,Intel,0,0,3200,1800,276.053530085501,0,0,32,0,Intel,other,1.5,intel,0
Acer,Notebook,15.6,4,Windows 10,2.4,20619.36,AMD,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,AMD,other,2.2,amd,1
Dell,Notebook,15.6,4,Linux,2.2,20965.1472,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,other,1.6,intel,0
HP,Notebook,15.6,4,No OS,1.86,18434.3472,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.5,intel,0
Asus,Gaming,17.3,8,Windows 10,2.7,85194.72,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,13.3,4,Windows 10,1.4,43601.688,Intel,AMD,0,1,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,1.6,amd,1
HP,Netbook,12.5,4,Windows 7,2.4,85194.72,Intel,Intel,0,0,1366,768,125.36742798669837,128,0,0,0,Intel,i5,2.3,intel,0
Acer,Notebook,15.6,8,Windows 10,2.4,42570.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,1024,0,0,Intel,i5,2.5,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.36,34035.264,Intel,AMD,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,amd,1
MSI,Gaming,17.3,8,Windows 10,2.6,85194.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,0,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,15.6,4,Windows 10,1.96,26640.0,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,other,1.6,intel,0
Asus,Gaming,17.3,16,Windows 10,4.3,122490.72,Intel,Nvidia,0,1,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.6,nvidia,1
Dell,Ultrabook,12.5,4,Windows 7,1.5,60480.792,Intel,Intel,0,0,1366,768,125.36742798669837,0,500,0,0,Intel,i3,2.3,intel,0
Dell,Ultrabook,12.5,4,Windows 7,1.5,62176.1616,Intel,Intel,0,0,1366,768,125.36742798669837,128,0,0,0,Intel,i3,2.3,intel,0
Acer,Notebook,15.6,4,Chrome OS,2.2,11135.52,Intel,Intel,0,0,1366,768,100.45466986113651,16,0,0,0,Intel,celeron,1.5,intel,0
HP,Workstation,17.3,8,Windows 7,3.0,154458.72,Intel,AMD,0,1,1920,1080,127.33567457123111,0,1024,0,0,Intel,i7,2.6,amd,1
Lenovo,Gaming,15.6,16,Windows 10,2.4,63882.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,512,0,0,0,Intel,i7,2.8,nvidia,1
Dell,Ultrabook,12.5,8,Windows 7,1.5,75289.968,Intel,Intel,0,0,1366,768,125.36742798669837,256,0,0,0,Intel,i5,2.3,intel,0
MSI,Gaming,17.3,8,Windows 10,2.9,80516.20319999999,Intel,Nvidia,0,0,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.6,nvidia,1
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,2.1,46193.76,Intel,Intel,1,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,15.6,4,Windows 10,2.1,21205.44,AMD,AMD,0,0,1920,1080,141.21199808219862,0,1024,0,0,AMD,other,2.5,amd,1
Asus,Gaming,15.6,16,Windows 10,2.59,71341.92,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Notebook,13.3,8,Windows 10,1.16,90522.72,Intel,Intel,1,0,3200,1800,276.053530085501,256,0,0,0,Intel,other,1.1,intel,0
Dell,Notebook,15.6,4,Windows 7,2.24,40980.312,Intel,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,amd,1
Lenovo,Notebook,15.6,4,Windows 10,2.1,22857.12,Intel,Intel,0,0,1366,768,100.45466986113651,128,0,0,0,Intel,i3,2.0,intel,0
HP,Ultrabook,13.3,8,Windows 10,1.16,104908.32,Intel,Intel,0,0,1920,1080,165.6321180513006,512,0,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,10.1,4,Android,0.69,29250.72,Intel,Intel,1,1,1920,1200,224.17380907857276,0,0,64,0,Intel,atom,1.44,intel,0
Dell,Ultrabook,13.3,8,Windows 10,1.23,73473.12,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i7,2.4,intel,0
Lenovo,Gaming,17.3,16,Windows 10,4.6,146519.46719999998,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,0,0,1,Intel,i7,2.7,nvidia,1
Razer,Ultrabook,12.5,8,Windows 10,1.25,54825.12,Intel,Intel,1,0,3840,2160,352.4651472131677,256,0,0,0,Intel,i7,2.5,intel,0
Toshiba,Ultrabook,13.3,16,Windows 10,1.05,118601.28,Intel,Intel,0,0,1920,1080,165.6321180513006,512,0,0,0,Intel,i7,2.7,intel,0
Asus,Gaming,17.3,8,Windows 10,3.52,69929.4672,Intel,Nvidia,0,0,1920,1080,127.33567457123111,128,1024,0,0,Intel,i7,2.6,nvidia,1
Vero,Notebook,13.3,4,Windows 10,1.35,10442.88,Intel,Intel,0,0,1920,1080,165.6321180513006,0,0,32,0,Intel,atom,1.44,intel,0
HP,Notebook,13.3,8,Windows 10,1.16,90043.2,Intel,Intel,0,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.3,intel,0
HP,Notebook,14.0,8,Windows 7,1.43,80612.64,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i5,2.3,intel,0
Dell,Notebook,15.6,4,Linux,2.09,27899.0064,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
Asus,Notebook,15.6,4,Windows 10,2.0,23176.8,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.4,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.8,88924.31999999999,Intel,Intel,1,1,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,10.1,4,Windows 10,0.69,25521.12,Intel,Intel,1,1,1920,1200,224.17380907857276,0,0,64,0,Intel,atom,1.44,intel,0
HP,Ultrabook,12.5,8,Windows 7,1.26,100965.6,Intel,Intel,0,0,1366,768,125.36742798669837,256,0,0,0,Intel,i5,2.4,intel,0
Lenovo,Gaming,15.6,8,No OS,2.4,52693.92,Intel,Nvidia,0,1,1920,1080,141.21199808219862,128,1024,0,0,Intel,i5,2.5,nvidia,1
HP,Gaming,17.3,8,Windows 10,3.35,60153.12,Intel,Nvidia,0,1,1920,1080,127.33567457123111,128,1024,0,0,Intel,i5,2.3,nvidia,1
HP,Notebook,15.6,8,Windows 10,2.04,33513.119999999995,Intel,Intel,0,0,1366,768,100.45466986113651,0,2048,0,0,Intel,i7,2.7,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 7,1.8,109244.2464,Intel,Nvidia,1,1,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.6,nvidia,1
Asus,Notebook,14.0,4,Windows 10,1.5,14811.84,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,32,0,Intel,celeron,1.1,intel,0
HP,Ultrabook,15.6,8,Windows 10,1.84,40066.56,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,intel,0
Acer,Notebook,15.6,4,Windows 10,2.23,32820.48,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.5,nvidia,1
Lenovo,Notebook,15.6,16,Windows 10,2.5,58554.72,Intel,AMD,0,0,1920,1080,141.21199808219862,0,0,0,1,Intel,i7,2.5,amd,1
HP,Workstation,17.3,8,Windows 7,3.0,210424.032,Intel,Nvidia,0,1,1920,1080,127.33567457123111,256,0,0,0,Intel,i7,2.6,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.5,41771.52,Intel,AMD,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i5,2.5,amd,1
MSI,Gaming,17.3,16,Windows 10,3.78,127818.72,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.7,nvidia,1
HP,Ultrabook,15.6,8,Windows 7,1.88,115709.2416,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.5,intel,0
Lenovo,2 in 1 Convertible,14.0,16,Windows 10,2.8,130003.2,Intel,Intel,1,1,2560,1440,209.8006828649808,512,0,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.4,60888.384,Intel,Nvidia,0,0,1920,1080,141.21199808219862,128,1024,0,0,Intel,i7,2.8,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,86793.12,Intel,Intel,1,0,1920,1080,165.6321180513006,256,0,0,0,Intel,i5,2.4,intel,0
HP,Workstation,15.6,8,Windows 7,2.59,118761.12,Intel,Nvidia,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.6,nvidia,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,95850.72,Intel,Intel,1,0,2560,1440,220.84282406840083,256,0,0,0,Intel,i7,2.6,intel,0
HP,Workstation,15.6,8,Windows 7,2.0,101178.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.6,nvidia,1
HP,Ultrabook,12.5,8,Windows 7,1.26,122381.49599999998,Intel,Intel,0,0,1920,1080,176.23257360658386,256,0,0,0,Intel,i7,2.5,intel,0
Dell,Notebook,15.6,8,Windows 10,2.18,53807.472,Intel,Nvidia,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i7,2.7,nvidia,1
HP,Notebook,15.6,8,Windows 7,1.88,84129.12,Intel,Intel,0,0,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.3,intel,0
Lenovo,2 in 1 Convertible,14.0,8,Windows 10,1.27,124621.92,Intel,Intel,1,1,2560,1440,209.8006828649808,256,0,0,0,Intel,i7,2.5,intel,0
Lenovo,Notebook,15.6,4,No OS,1.9,18061.92,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,intel,0
HP,Notebook,15.6,4,Windows 10,1.86,15824.16,AMD,AMD,0,0,1366,768,100.45466986113651,0,500,0,0,AMD,other,1.8,amd,1
Lenovo,Notebook,15.6,8,No OS,2.32,31914.72,Intel,AMD,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i5,2.3,amd,1
Dell,Gaming,15.6,8,Windows 10,2.62,63882.72,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.8,nvidia,1
Dell,Notebook,15.6,8,Windows 10,2.04,119916.2304,Intel,Nvidia,1,1,3840,2160,282.42399616439724,256,0,0,0,Intel,i5,2.3,nvidia,1
HP,Notebook,15.6,4,Windows 10,1.91,25515.2592,AMD,AMD,0,0,1920,1080,141.21199808219862,256,0,0,0,AMD,other,2.5,amd,1
MSI,Gaming,17.3,16,Windows 10,2.7,79536.38399999999,Intel,Nvidia,0,0,1920,1080,127.33567457123111,256,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Ultrabook,14.0,12,Windows 7,1.4,122490.72,Intel,Intel,0,0,1920,1080,157.3505121487356,512,0,0,0,Intel,i7,2.6,intel,0
Lenovo,Notebook,15.6,8,Windows 10,2.5,42010.7472,Intel,AMD,0,0,1920,1080,141.21199808219862,0,0,0,1,Intel,i5,2.3,amd,1
HP,2 in 1 Convertible,13.3,8,Windows 10,1.48,108744.48,Intel,Intel,1,0,2560,1440,220.84282406840083,512,0,0,0,Intel,i7,2.6,intel,0
Lenovo,Ultrabook,14.0,8,Windows 7,1.7,79866.72,Intel,Intel,0,0,1920,1080,157.3505121487356,256,0,0,0,Intel,i7,2.6,intel,0
MSI,Gaming,14.0,16,Windows 10,1.7,94252.32,Intel,Nvidia,0,0,1920,1080,157.3505121487356,256,1024,0,0,Intel,i7,2.6,nvidia,1
HP,Gaming,15.6,8,Windows 10,2.62,47898.72,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,2.2,24455.52,Intel,Intel,0,0,1366,768,100.45466986113651,0,1024,0,0,Intel,i3,2.0,intel,0
HP,Notebook,15.6,4,No OS,2.1,25414.0272,Intel,Intel,0,0,1366,768,100.45466986113651,0,500,0,0,Intel,i5,2.3,intel,0
Dell,Gaming,15.6,8,Windows 10,2.62,79813.44,Intel,Nvidia,0,0,3840,2160,282.42399616439724,128,1024,0,0,Intel,i7,2.8,nvidia,1
Lenovo,Notebook,15.6,8,Windows 10,1.95,74059.2,Intel,Intel,0,1,1920,1080,141.21199808219862,256,0,0,0,Intel,i5,2.5,intel,0
Lenovo,Notebook,15.6,4,Windows 10,2.2,24935.04,Intel,Nvidia,0,0,1920,1080,141.21199808219862,0,1024,0,0,Intel,i3,2.5,nvidia,1
HP,Notebook,14.0,2,Windows 10,1.44,13266.72,Intel,Intel,0,0,1366,768,111.93520355955211,0,0,32,0,Intel,celeron,1.6,intel,0
MSI,Gaming,15.6,8,Windows 10,2.2,44701.92,Intel,Nvidia,0,1,1920,1080,141.21199808219862,0,1024,0,0,Intel,i7,2.7,nvidia,1
